agent,contrainte,jour,value,poids
5,12,77,0,180
5,12,78,0,180
5,12,79,0,180
5,12,80,0,180
5,12,81,0,180
5,12,82,0,180
5,12,83,0,180
5,12,84,0,180
5,13,1,0,200
5,13,2,0,200
5,13,3,0,200
5,13,4,0,200
5,13,5,0,200
5,13,6,0,200
5,13,7,0,200
5,13,8,0,200
5,13,9,0,200
5,13,10,0,200
5,13,11,0,200
5,13,12,0,200
5,13,13,0,200
5,13,14,0,200
5,13,15,0,200
5,13,16,0,200
5,13,17,0,200
5,13,18,0,200
5,13,19,0,200
5,13,20,0,200
5,13,21,0,200
5,13,22,0,200
5,13,23,0,200
5,13,24,0,200
5,13,25,0,200
5,13,26,0,200
5,13,27,0,200
5,13,28,0,200
5,13,29,0,200
5,13,30,0,200
5,13,31,0,200
5,13,32,0,200
5,13,33,0,200
5,13,34,0,200
5,13,35,0,200
5,13,36,0,200
5,13,37,0,200
5,13,38,0,200
5,13,39,0,200
5,13,40,0,200
5,13,41,0,200
5,13,42,0,200
5,13,43,0,200
5,13,44,0,200
5,13,45,0,200
5,13,46,0,200
5,13,47,0,200
5,13,48,0,200
5,13,49,0,200
5,13,50,0,200
5,13,51,0,200
5,13,52,0,200
5,13,53,0,200
5,13,54,0,200
5,13,55,0,200
5,13,56,0,200
5,13,57,0,200
5,13,58,0,200
5,13,59,0,200
5,13,60,0,200
5,13,61,0,200
5,13,62,0,200
5,13,63,0,200
5,13,64,0,200
5,13,65,0,200
5,13,66,0,200
5,13,67,0,200
5,13,68,0,200
5,13,69,0,200
5,13,70,0,200
5,13,71,0,200
5,13,72,0,200
5,13,73,0,200
5,13,74,0,200
5,13,75,0,200
5,13,76,0,200
5,13,77,0,200
5,13,78,0,200
5,13,79,0,200
5,13,80,0,200
5,13,81,0,200
5,13,82,0,200
5,13,83,0,200
5,13,84,0,200
5,14,1,0,200
5,14,2,0,200
5,14,3,0,200
5,14,4,0,200
5,14,5,0,200
5,14,6,0,200
5,14,7,0,200
5,14,8,0,200
5,14,9,0,200
5,14,10,0,200
5,14,11,0,200
5,14,12,0,200
5,14,13,0,200
5,14,14,0,200
5,14,15,0,200
5,14,16,0,200
5,14,17,0,200
5,14,18,0,200
5,14,19,0,200
5,14,20,0,200
5,14,21,0,200
5,14,22,0,200
5,14,23,0,200
5,14,24,0,200
5,14,25,0,200
5,14,26,0,200
5,14,27,0,200
5,14,28,0,200
5,14,29,0,200
5,14,30,0,200
5,14,31,0,200
5,14,32,0,200
5,14,33,0,200
5,14,34,0,200
5,14,35,0,200
5,14,36,0,200
5,14,37,0,200
5,14,38,0,200
5,14,39,0,200
5,14,40,0,200
5,14,41,0,200
5,14,42,0,200
5,14,43,0,200
5,14,44,0,200
5,14,45,0,200
5,14,46,0,200
5,14,47,0,200
5,14,48,0,200
5,14,49,0,200
5,14,50,0,200
5,14,51,0,200
5,14,52,0,200
5,14,53,0,200
5,14,54,0,200
5,14,55,0,200
5,14,56,0,200
5,14,57,0,200
5,14,58,0,200
5,14,59,0,200
5,14,60,0,200
5,14,61,0,200
5,14,62,0,200
5,14,63,0,200
5,14,64,0,200
5,14,65,0,200
5,14,66,0,200
5,14,67,0,200
5,14,68,0,200
5,14,69,0,200
5,14,70,0,200
5,14,71,0,200
5,14,72,0,200
5,14,73,0,200
5,14,74,0,200
5,14,75,0,200
5,14,76,0,200
5,14,77,0,200
5,14,78,0,200
5,14,79,0,200
5,14,80,0,200
5,14,81,0,200
5,14,82,0,200
5,14,83,0,200
5,14,84,0,200
5,15,1,0,190
5,15,2,0,190
5,15,3,0,190
5,15,4,0,190
5,15,5,0,190
5,15,6,0,190
5,15,7,0,190
5,15,8,0,190
5,15,9,0,190
5,15,10,0,190
5,15,11,0,190
5,15,12,0,190
5,15,13,0,190
5,15,14,0,190
5,15,15,1,190
5,15,16,0,190
5,15,17,0,190
5,15,18,0,190
5,15,19,0,190
5,15,20,0,190
5,15,21,0,190
5,15,22,0,190
5,15,23,0,190
5,15,24,0,190
5,15,25,0,190
5,15,26,0,190
5,15,27,0,190
5,15,28,0,190
5,15,29,0,190
5,15,30,0,190
5,15,31,0,190
5,15,32,0,190
5,15,33,1,190
5,15,34,1,190
5,15,35,0,190
5,15,36,1,190
5,15,37,1,190
5,15,38,1,190
5,15,39,1,190
5,15,40,1,190
5,15,41,1,190
5,15,42,0,190
5,15,43,0,190
5,15,44,1,190
5,15,45,1,190
5,15,46,1,190
5,15,47,1,190
5,15,48,0,190
5,15,49,0,190
5,15,50,0,190
5,15,51,0,190
5,15,52,0,190
5,15,53,0,190
5,15,54,0,190
5,15,55,0,190
5,15,56,0,190
5,15,57,0,190
5,15,58,0,190
5,15,59,0,190
5,15,60,0,190
5,15,61,0,190
5,15,62,0,190
5,15,63,0,190
5,15,64,0,190
5,15,65,0,190
5,15,66,0,190
5,15,67,0,190
5,15,68,0,190
5,15,69,0,190
5,15,70,0,190
5,15,71,0,190
5,15,72,0,190
5,15,73,0,190
5,15,74,0,190
5,15,75,0,190
5,15,76,0,190
5,15,77,0,190
5,15,78,0,190
5,15,79,0,190
5,15,80,0,190
5,15,81,0,190
5,15,82,0,190
5,15,83,0,190
5,15,84,0,190
5,20,1,0,40
5,20,2,0,40
5,20,3,0,40
5,20,4,0,40
5,20,5,0,40
5,20,6,0,40
5,20,7,0,40
5,20,8,0,40
5,20,9,0,40
5,20,10,0,40
5,20,11,0,40
5,20,12,0,40
5,20,13,0,40
5,20,14,0,40
5,20,15,0,40
5,20,16,0,40
5,20,17,0,40
5,20,18,0,40
5,20,19,0,40
5,20,20,0,40
5,20,21,0,40
5,20,22,0,40
5,20,23,0,40
5,20,24,0,40
5,20,25,0,40
5,20,26,0,40
5,20,27,0,40
5,20,28,0,40
5,20,29,0,40
5,20,30,0,40
5,20,31,0,40
5,20,32,0,40
5,20,33,0,40
5,20,34,0,40
5,20,35,0,40
5,20,36,0,40
5,20,37,0,40
5,20,38,0,40
5,20,39,0,40
5,20,40,0,40
5,20,41,0,40
5,20,42,0,40
5,20,43,0,40
5,20,44,0,40
5,20,45,0,40
5,20,46,0,40
5,20,47,0,40
5,20,48,0,40
5,20,49,0,40
5,20,50,0,40
5,20,51,0,40
5,20,52,0,40
5,20,53,0,40
5,20,54,0,40
5,20,55,0,40
5,20,56,0,40
5,20,57,0,40
5,20,58,0,40
5,20,59,0,40
5,20,60,0,40
5,20,61,0,40
5,20,62,0,40
5,20,63,0,40
5,20,64,0,40
5,20,65,0,40
5,20,66,0,40
5,20,67,0,40
5,20,68,1,40
5,20,69,0,40
5,20,70,0,40
5,20,71,0,40
5,20,72,0,40
5,20,73,0,40
5,20,74,0,40
5,20,75,0,40
5,20,76,0,40
5,20,77,0,40
5,20,78,0,40
5,20,79,1,40
5,20,80,0,40
5,20,81,0,40
5,20,82,0,40
5,20,83,0,40
5,20,84,0,40
5,21,1,0,40
5,21,2,0,40
5,21,3,0,40
5,21,4,0,40
5,21,5,0,40
5,21,6,0,40
5,21,7,0,40
5,21,8,0,40
5,21,9,0,40
5,21,10,0,40
5,21,11,0,40
5,21,12,0,40
5,21,13,0,40
5,21,14,0,40
5,21,15,0,40
5,21,16,0,40
5,21,17,0,40
5,21,18,0,40
5,21,19,0,40
5,21,20,0,40
5,21,21,0,40
5,21,22,0,40
5,21,23,0,40
5,21,24,0,40
5,21,25,0,40
5,21,26,0,40
5,21,27,0,40
5,21,28,0,40
5,21,29,0,40
5,21,30,0,40
5,21,31,0,40
5,21,32,0,40
5,21,33,0,40
5,21,34,0,40
5,21,35,0,40
5,21,36,0,40
5,21,37,0,40
5,21,38,0,40
5,21,39,0,40
5,21,40,0,40
5,21,41,0,40
5,21,42,0,40
5,21,43,0,40
5,21,44,0,40
5,21,45,0,40
5,21,46,0,40
5,21,47,0,40
5,21,48,0,40
5,21,49,0,40
5,21,50,0,40
5,21,51,0,40
5,21,52,0,40
5,21,53,0,40
5,21,54,0,40
5,21,55,0,40
5,21,56,0,40
5,21,57,0,40
5,21,58,0,40
5,21,59,0,40
5,21,60,0,40
5,21,61,0,40
5,21,62,0,40
5,21,63,0,40
5,21,64,0,40
5,21,65,1,40
5,21,66,0,40
5,21,67,0,40
5,21,68,0,40
5,21,69,0,40
5,21,70,0,40
5,21,71,0,40
5,21,72,0,40
5,21,73,0,40
5,21,74,0,40
5,21,75,0,40
5,21,76,0,40
5,21,77,0,40
5,21,78,0,40
5,21,79,0,40
5,21,80,0,40
5,21,81,0,40
5,21,82,0,40
5,21,83,0,40
5,21,84,0,40
6,1,1,0,130
6,1,2,0,130
6,1,3,0,130
6,1,4,0,130
6,1,5,0,130
6,1,6,0,130
6,1,7,0,130
6,1,8,0,130
6,1,9,0,130
6,1,10,0,130
6,1,11,0,130
6,1,12,0,130
6,1,13,0,130
6,1,14,0,130
6,1,15,0,130
6,1,16,0,130
6,1,17,0,130
6,1,18,0,130
6,1,19,0,130
6,1,20,0,130
6,1,21,0,130
6,1,22,0,130
6,1,23,0,130
6,1,24,0,130
6,1,25,0,130
6,1,26,0,130
6,1,27,0,130
6,1,28,0,130
6,1,29,0,130
6,1,30,0,130
6,1,31,0,130
6,1,32,0,130
6,1,33,0,130
6,1,34,0,130
6,1,35,0,130
6,1,36,0,130
6,1,37,0,130
6,1,38,0,130
6,1,39,0,130
6,1,40,0,130
6,1,41,0,130
6,1,42,0,130
6,1,43,0,130
6,1,44,0,130
6,1,45,0,130
6,1,46,0,130
6,1,47,0,130
6,1,48,0,130
6,1,49,0,130
6,1,50,1,130
6,1,51,0,130
6,1,52,0,130
6,1,53,0,130
6,1,54,0,130
6,1,55,1,130
6,1,56,0,130
6,1,57,0,130
6,1,58,0,130
6,1,59,0,130
6,1,60,0,130
6,1,61,0,130
6,1,62,0,130
6,1,63,0,130
6,1,64,0,130
6,1,65,0,130
6,1,66,0,130
6,1,67,0,130
6,1,68,0,130
6,1,69,0,130
6,1,70,0,130
6,1,71,0,130
6,1,72,0,130
6,1,73,0,130
6,1,74,0,130
6,1,75,0,130
6,1,76,0,130
6,1,77,0,130
6,1,78,0,130
6,1,79,1,130
6,1,80,0,130
6,1,81,0,130
6,1,82,0,130
6,1,83,0,130
6,1,84,0,130
6,2,1,0,130
6,2,2,0,130
6,2,3,0,130
6,2,4,0,130
6,2,5,0,130
6,2,6,1,130
6,2,7,0,130
6,2,8,0,130
6,2,9,0,130
6,2,10,0,130
6,2,11,0,130
6,2,12,0,130
6,2,13,0,130
6,2,14,0,130
6,2,15,0,130
6,2,16,0,130
6,2,17,0,130
6,2,18,1,130
6,2,19,0,130
6,2,20,0,130
6,2,21,1,130
6,2,22,0,130
6,2,23,0,130
6,2,24,0,130
6,2,25,1,130
6,2,26,0,130
6,2,27,0,130
6,2,28,0,130
6,2,29,0,130
6,2,30,0,130
6,2,31,0,130
6,2,32,0,130
6,2,33,0,130
6,2,34,0,130
6,2,35,0,130
6,2,36,0,130
6,2,37,0,130
6,2,38,0,130
6,2,39,0,130
6,2,40,0,130
6,2,41,0,130
6,2,42,0,130
6,2,43,0,130
6,2,44,0,130
6,2,45,0,130
6,2,46,1,130
6,2,47,0,130
6,2,48,0,130
6,2,49,0,130
6,2,50,0,130
6,2,51,0,130
6,2,52,0,130
6,2,53,1,130
6,2,54,0,130
6,2,55,0,130
6,2,56,0,130
6,2,57,0,130
6,2,58,0,130
6,2,59,0,130
6,2,60,0,130
6,2,61,0,130
6,2,62,0,130
6,2,63,0,130
6,2,64,0,130
6,2,65,0,130
6,2,66,0,130
6,2,67,0,130
6,2,68,0,130
6,2,69,0,130
6,2,70,0,130
6,2,71,1,130
6,2,72,0,130
6,2,73,0,130
6,2,74,0,130
6,2,75,0,130
6,2,76,0,130
6,2,77,0,130
6,2,78,0,130
6,2,79,1,130
6,2,80,0,130
6,2,81,1,130
6,2,82,0,130
6,2,83,0,130
6,2,84,0,130
6,3,1,0,200
6,3,2,0,200
6,3,3,0,200
6,3,4,0,200
6,3,5,0,200
6,3,6,1,200
6,3,7,0,200
6,3,8,0,200
6,3,9,0,200
6,3,10,0,200
6,3,11,0,200
6,3,12,0,200
6,3,13,0,200
6,3,14,0,200
6,3,15,0,200
6,3,16,0,200
6,3,17,0,200
6,3,18,0,200
6,3,19,0,200
6,3,20,0,200
6,3,21,0,200
6,3,22,0,200
6,3,23,0,200
6,3,24,0,200
6,3,25,0,200
6,3,26,1,200
6,3,27,0,200
6,3,28,0,200
6,3,29,0,200
6,3,30,0,200
6,3,31,0,200
6,3,32,0,200
6,3,33,0,200
6,3,34,0,200
6,3,35,0,200
6,3,36,0,200
6,3,37,0,200
6,3,38,0,200
6,3,39,0,200
6,3,40,0,200
6,3,41,0,200
6,3,42,0,200
6,3,43,0,200
6,3,44,0,200
6,3,45,0,200
6,3,46,0,200
6,3,47,0,200
6,3,48,0,200
6,3,49,0,200
6,3,50,0,200
6,3,51,0,200
6,3,52,0,200
6,3,53,0,200
6,3,54,0,200
6,3,55,0,200
6,3,56,0,200
6,3,57,0,200
6,3,58,0,200
6,3,59,0,200
6,3,60,0,200
6,3,61,0,200
6,3,62,0,200
6,3,63,0,200
6,3,64,0,200
6,3,65,0,200
6,3,66,0,200
6,3,67,0,200
6,3,68,0,200
6,3,69,0,200
6,3,70,0,200
6,3,71,0,200
6,3,72,0,200
6,3,73,0,200
6,3,74,0,200
6,3,75,0,200
6,3,76,0,200
6,3,77,0,200
6,3,78,0,200
6,3,79,0,200
6,3,80,0,200
6,3,81,0,200
6,3,82,0,200
6,3,83,0,200
6,3,84,0,200
6,10,1,0,180
6,10,2,0,180
6,10,3,0,180
6,10,4,0,180
6,10,5,0,180
6,10,6,0,180
6,10,7,0,180
6,10,8,0,180
6,10,9,0,180
6,10,10,0,180
6,10,11,0,180
6,10,12,0,180
6,10,13,0,180
6,10,14,0,180
6,10,15,0,180
6,10,16,0,180
6,10,17,0,180
6,10,18,0,180
6,10,19,0,180
6,10,20,0,180
6,10,21,0,180
6,10,22,0,180
6,10,23,0,180
6,10,24,0,180
6,10,25,0,180
6,10,26,0,180
6,10,27,0,180
6,10,28,0,180
6,10,29,0,180
6,10,30,0,180
6,10,31,0,180
6,10,32,0,180
6,10,33,0,180
6,10,34,0,180
6,10,35,0,180
6,10,36,0,180
6,10,37,0,180
6,10,38,0,180
6,10,39,0,180
6,10,40,0,180
6,10,41,0,180
6,10,42,0,180
6,10,43,0,180
6,10,44,0,180
6,10,45,0,180
6,10,46,0,180
6,10,47,0,180
6,10,48,0,180
6,10,49,0,180
6,10,50,0,180
6,10,51,0,180
6,10,52,0,180
6,10,53,0,180
6,10,54,0,180
6,10,55,0,180
6,10,56,0,180
6,10,57,0,180
6,10,58,0,180
6,10,59,0,180
6,10,60,0,180
6,10,61,0,180
6,10,62,0,180
6,10,63,0,180
6,10,64,0,180
6,10,65,0,180
6,10,66,0,180
6,10,67,0,180
6,10,68,0,180
6,10,69,0,180
6,10,70,0,180
6,10,71,0,180
6,10,72,0,180
6,10,73,0,180
6,10,74,0,180
6,10,75,0,180
6,10,76,0,180
6,10,77,0,180
6,10,78,0,180
6,10,79,0,180
6,10,80,0,180
6,10,81,0,180
6,10,82,0,180
6,10,83,0,180
6,10,84,0,180
6,11,1,0,180
6,11,2,0,180
6,11,3,0,180
6,11,4,0,180
6,11,5,0,180
6,11,6,0,180
6,11,7,0,180
6,11,8,0,180
6,11,9,0,180
6,11,10,0,180
6,11,11,0,180
6,11,12,0,180
6,11,13,0,180
6,11,14,0,180
6,11,15,0,180
6,11,16,0,180
6,11,17,0,180
6,11,18,0,180
6,11,19,0,180
6,11,20,0,180
6,11,21,0,180
6,11,22,0,180
6,11,23,0,180
6,11,24,0,180
6,11,25,0,180
6,11,26,0,180
6,11,27,0,180
6,11,28,0,180
6,11,29,0,180
6,11,30,0,180
6,11,31,0,180
6,11,32,0,180
6,11,33,0,180
6,11,34,0,180
6,11,35,0,180
6,11,36,0,180
6,11,37,0,180
6,11,38,0,180
6,11,39,0,180
6,11,40,0,180
6,11,41,0,180
6,11,42,0,180
6,11,43,0,180
6,11,44,0,180
6,11,45,0,180
6,11,46,0,180
6,11,47,0,180
6,11,48,0,180
6,11,49,0,180
6,11,50,0,180
6,11,51,0,180
6,11,52,0,180
6,11,53,0,180
6,11,54,0,180
6,11,55,0,180
6,11,56,0,180
6,11,57,0,180
6,11,58,0,180
6,11,59,0,180
6,11,60,0,180
6,11,61,0,180
6,11,62,0,180
6,11,63,0,180
6,11,64,0,180
6,11,65,0,180
6,11,66,0,180
6,11,67,0,180
6,11,68,0,180
6,11,69,0,180
6,11,70,0,180
6,11,71,0,180
6,11,72,0,180
6,11,73,0,180
6,11,74,0,180
6,11,75,0,180
6,11,76,0,180
6,11,77,0,180
6,11,78,0,180
6,11,79,0,180
6,11,80,0,180
6,11,81,0,180
6,11,82,0,180
6,11,83,0,180
6,11,84,0,180
6,12,1,0,180
6,12,2,0,180
6,12,3,0,180
6,12,4,0,180
6,12,5,0,180
6,12,6,0,180
6,12,7,0,180
6,12,8,0,180
6,12,9,0,180
6,12,10,0,180
6,12,11,0,180
6,12,12,0,180
6,12,13,0,180
6,12,14,0,180
6,12,15,0,180
6,12,16,0,180
6,12,17,0,180
6,12,18,0,180
6,12,19,0,180
6,12,20,0,180
6,12,21,0,180
6,12,22,0,180
6,12,23,0,180
6,12,24,0,180
6,12,25,0,180
6,12,26,0,180
6,12,27,0,180
6,12,28,0,180
6,12,29,0,180
6,12,30,0,180
6,12,31,0,180
6,12,32,0,180
6,12,33,0,180
6,12,34,0,180
6,12,35,0,180
6,12,36,0,180
6,12,37,0,180
6,12,38,0,180
6,12,39,0,180
6,12,40,0,180
6,12,41,0,180
6,12,42,0,180
6,12,43,0,180
6,12,44,0,180
6,12,45,0,180
6,12,46,0,180
6,12,47,0,180
6,12,48,0,180
6,12,49,0,180
6,12,50,0,180
6,12,51,0,180
6,12,52,0,180
6,12,53,0,180
6,12,54,0,180
6,12,55,0,180
6,12,56,0,180
6,12,57,0,180
6,12,58,0,180
6,12,59,0,180
6,12,60,0,180
6,12,61,0,180
6,12,62,0,180
6,12,63,0,180
6,12,64,0,180
6,12,65,0,180
6,12,66,0,180
6,12,67,0,180
6,12,68,0,180
6,12,69,0,180
6,12,70,0,180
6,12,71,0,180
6,12,72,0,180
6,12,73,0,180
6,12,74,0,180
6,12,75,0,180
6,12,76,0,180
6,12,77,0,180
6,12,78,0,180
6,12,79,0,180
6,12,80,0,180
6,12,81,0,180
6,12,82,0,180
6,12,83,0,180
6,12,84,0,180
6,13,1,0,200
6,13,2,0,200
6,13,3,0,200
6,13,4,0,200
6,13,5,0,200
6,13,6,0,200
6,13,7,0,200
6,13,8,0,200
6,13,9,0,200
6,13,10,0,200
6,13,11,0,200
6,13,12,0,200
6,13,13,0,200
6,13,14,0,200
6,13,15,0,200
6,13,16,0,200
6,13,17,0,200
6,13,18,0,200
6,13,19,0,200
6,13,20,0,200
6,13,21,0,200
6,13,22,0,200
6,13,23,0,200
6,13,24,0,200
6,13,25,0,200
6,13,26,0,200
6,13,27,0,200
6,13,28,0,200
6,13,29,0,200
6,13,30,0,200
6,13,31,0,200
6,13,32,0,200
6,13,33,0,200
6,13,34,0,200
6,13,35,0,200
6,13,36,0,200
6,13,37,0,200
6,13,38,0,200
6,13,39,0,200
6,13,40,0,200
6,13,41,0,200
6,13,42,0,200
6,13,43,0,200
6,13,44,0,200
6,13,45,0,200
6,13,46,0,200
6,13,47,0,200
6,13,48,0,200
6,13,49,0,200
6,13,50,0,200
6,13,51,0,200
6,13,52,0,200
6,13,53,0,200
6,13,54,0,200
6,13,55,0,200
6,13,56,0,200
6,13,57,0,200
6,13,58,0,200
6,13,59,0,200
6,13,60,0,200
6,13,61,0,200
6,13,62,0,200
6,13,63,0,200
6,13,64,0,200
6,13,65,0,200
6,13,66,0,200
6,13,67,0,200
6,13,68,0,200
6,13,69,0,200
6,13,70,0,200
6,13,71,0,200
6,13,72,0,200
6,13,73,0,200
6,13,74,0,200
6,13,75,0,200
6,13,76,0,200
6,13,77,0,200
6,13,78,0,200
6,13,79,0,200
6,13,80,0,200
6,13,81,0,200
6,13,82,0,200
6,13,83,0,200
6,13,84,0,200
6,14,1,0,200
6,14,2,0,200
6,14,3,0,200
6,14,4,0,200
6,14,5,0,200
6,14,6,0,200
6,14,7,0,200
6,14,8,0,200
6,14,9,0,200
6,14,10,0,200
6,14,11,0,200
6,14,12,0,200
6,14,13,0,200
6,14,14,0,200
6,14,15,0,200
6,14,16,0,200
6,14,17,0,200
6,14,18,0,200
6,14,19,0,200
6,14,20,0,200
6,14,21,0,200
6,14,22,0,200
6,14,23,0,200
6,14,24,0,200
6,14,25,0,200
6,14,26,0,200
6,14,27,0,200
6,14,28,0,200
6,14,29,0,200
6,14,30,0,200
6,14,31,0,200
6,14,32,0,200
6,14,33,0,200
6,14,34,0,200
6,14,35,0,200
6,14,36,0,200
6,14,37,0,200
6,14,38,0,200
6,14,39,0,200
6,14,40,0,200
6,14,41,0,200
6,14,42,0,200
6,14,43,0,200
6,14,44,0,200
6,14,45,0,200
6,14,46,0,200
6,14,47,0,200
6,14,48,0,200
6,14,49,0,200
6,14,50,0,200
6,14,51,0,200
6,14,52,0,200
6,14,53,0,200
6,14,54,0,200
6,14,55,0,200
6,14,56,0,200
6,14,57,0,200
6,14,58,0,200
6,14,59,0,200
6,14,60,0,200
6,14,61,0,200
6,14,62,0,200
6,14,63,0,200
6,14,64,0,200
6,14,65,0,200
6,14,66,0,200
6,14,67,0,200
6,14,68,0,200
6,14,69,0,200
6,14,70,0,200
6,14,71,0,200
6,14,72,0,200
6,14,73,0,200
6,14,74,0,200
6,14,75,0,200
6,14,76,0,200
6,14,77,0,200
6,14,78,0,200
6,14,79,0,200
6,14,80,0,200
6,14,81,0,200
6,14,82,0,200
6,14,83,0,200
6,14,84,0,200
6,15,1,0,190
6,15,2,0,190
6,15,3,0,190
6,15,4,0,190
6,15,5,0,190
6,15,6,0,190
6,15,7,0,190
6,15,8,0,190
6,15,9,0,190
6,15,10,0,190
6,15,11,0,190
6,15,12,0,190
6,15,13,0,190
6,15,14,0,190
6,15,15,0,190
6,15,16,0,190
6,15,17,0,190
6,15,18,0,190
6,15,19,0,190
6,15,20,0,190
6,15,21,0,190
6,15,22,0,190
6,15,23,0,190
6,15,24,0,190
6,15,25,0,190
6,15,26,0,190
6,15,27,0,190
6,15,28,0,190
6,15,29,0,190
6,15,30,0,190
6,15,31,0,190
6,15,32,1,190
6,15,33,1,190
6,15,34,1,190
6,15,35,1,190
6,15,36,0,190
6,15,37,0,190
6,15,38,0,190
6,15,39,0,190
6,15,40,0,190
6,15,41,0,190
6,15,42,0,190
6,15,43,1,190
6,15,44,0,190
6,15,45,0,190
6,15,46,0,190
6,15,47,0,190
6,15,48,0,190
6,15,49,0,190
6,15,50,0,190
6,15,51,0,190
6,15,52,0,190
6,15,53,0,190
6,15,54,0,190
6,15,55,0,190
6,15,56,0,190
6,15,57,0,190
6,15,58,0,190
6,15,59,0,190
6,15,60,0,190
6,15,61,0,190
6,15,62,0,190
6,15,63,0,190
6,15,64,0,190
6,15,65,0,190
6,15,66,0,190
6,15,67,0,190
6,15,68,0,190
6,15,69,0,190
6,15,70,0,190
6,15,71,0,190
6,15,72,0,190
6,15,73,0,190
6,15,74,0,190
6,15,75,0,190
6,15,76,0,190
6,15,77,0,190
6,15,78,1,190
6,15,79,0,190
6,15,80,0,190
6,15,81,0,190
6,15,82,0,190
6,15,83,0,190
6,15,84,0,190
6,20,1,0,40
6,20,2,0,40
6,20,3,0,40
6,20,4,0,40
6,20,5,0,40
6,20,6,0,40
6,20,7,0,40
6,20,8,0,40
6,20,9,0,40
6,20,10,0,40
6,20,11,0,40
6,20,12,0,40
6,20,13,0,40
6,20,14,0,40
6,20,15,0,40
6,20,16,0,40
6,20,17,0,40
6,20,18,0,40
6,20,19,0,40
6,20,20,0,40
6,20,21,0,40
6,20,22,0,40
6,20,23,0,40
6,20,24,0,40
6,20,25,0,40
6,20,26,0,40
6,20,27,0,40
6,20,28,0,40
6,20,29,0,40
6,20,30,0,40
6,20,31,0,40
6,20,32,0,40
6,20,33,0,40
6,20,34,0,40
6,20,35,0,40
6,20,36,0,40
6,20,37,0,40
6,20,38,0,40
6,20,39,0,40
6,20,40,0,40
6,20,41,0,40
6,20,42,0,40
6,20,43,0,40
6,20,44,0,40
6,20,45,0,40
6,20,46,0,40
6,20,47,0,40
6,20,48,0,40
6,20,49,0,40
6,20,50,0,40
6,20,51,0,40
6,20,52,0,40
6,20,53,0,40
6,20,54,0,40
6,20,55,0,40
6,20,56,0,40
6,20,57,0,40
6,20,58,0,40
6,20,59,0,40
6,20,60,0,40
6,20,61,0,40
6,20,62,0,40
6,20,63,0,40
6,20,64,0,40
6,20,65,0,40
6,20,66,0,40
6,20,67,0,40
6,20,68,0,40
6,20,69,0,40
6,20,70,1,40
6,20,71,0,40
6,20,72,0,40
6,20,73,0,40
6,20,74,0,40
6,20,75,0,40
6,20,76,0,40
6,20,77,0,40
6,20,78,0,40
6,20,79,0,40
6,20,80,1,40
6,20,81,0,40
6,20,82,0,40
6,20,83,0,40
6,20,84,0,40
6,21,1,0,40
6,21,2,0,40
6,21,3,0,40
6,21,4,0,40
6,21,5,0,40
6,21,6,0,40
6,21,7,0,40
6,21,8,0,40
6,21,9,0,40
6,21,10,0,40
6,21,11,0,40
6,21,12,0,40
6,21,13,0,40
6,21,14,0,40
6,21,15,0,40
6,21,16,0,40
6,21,17,1,40
6,21,18,0,40
6,21,19,0,40
6,21,20,0,40
6,21,21,0,40
6,21,22,0,40
6,21,23,0,40
6,21,24,0,40
6,21,25,0,40
6,21,26,0,40
6,21,27,0,40
6,21,28,0,40
6,21,29,0,40
6,21,30,0,40
6,21,31,0,40
6,21,32,0,40
6,21,33,0,40
6,21,34,0,40
6,21,35,0,40
6,21,36,0,40
6,21,37,0,40
6,21,38,0,40
6,21,39,0,40
6,21,40,0,40
6,21,41,0,40
6,21,42,0,40
6,21,43,0,40
6,21,44,0,40
6,21,45,0,40
6,21,46,0,40
6,21,47,0,40
6,21,48,0,40
6,21,49,1,40
6,21,50,0,40
6,21,51,0,40
6,21,52,0,40
6,21,53,0,40
6,21,54,0,40
6,21,55,0,40
6,21,56,0,40
6,21,57,0,40
6,21,58,0,40
6,21,59,0,40
6,21,60,1,40
6,21,61,0,40
6,21,62,0,40
6,21,63,0,40
6,21,64,0,40
6,21,65,0,40
6,21,66,0,40
6,21,67,1,40
6,21,68,0,40
6,21,69,0,40
6,21,70,0,40
6,21,71,0,40
6,21,72,0,40
6,21,73,0,40
6,21,74,0,40
6,21,75,0,40
6,21,76,0,40
6,21,77,0,40
6,21,78,0,40
6,21,79,0,40
6,21,80,0,40
6,21,81,0,40
6,21,82,0,40
6,21,83,0,40
6,21,84,0,40
7,1,1,0,130
7,1,2,0,130
7,1,3,0,130
7,1,4,0,130
7,1,5,0,130
7,1,6,0,130
7,1,7,0,130
7,1,8,0,130
7,1,9,0,130
7,1,10,0,130
7,1,11,0,130
7,1,12,0,130
7,1,13,1,130
7,1,14,0,130
7,1,15,0,130
7,1,16,0,130
7,1,17,0,130
7,1,18,0,130
7,1,19,1,130
7,1,20,0,130
7,1,21,0,130
7,1,22,0,130
7,1,23,0,130
7,1,24,0,130
7,1,25,0,130
7,1,26,0,130
7,1,27,0,130
7,1,28,0,130
7,1,29,0,130
7,1,30,0,130
7,1,31,0,130
7,1,32,0,130
7,1,33,0,130
7,1,34,0,130
7,1,35,0,130
7,1,36,1,130
7,1,37,0,130
7,1,38,0,130
7,1,39,0,130
7,1,40,0,130
7,1,41,0,130
7,1,42,0,130
7,1,43,0,130
7,1,44,0,130
7,1,45,0,130
7,1,46,0,130
